Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,196,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""9"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,195,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _9
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,186,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""8"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,185,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _8
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,176,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""7"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,175,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _7
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,166,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""6"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,165,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _6
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,156,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""5"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,155,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _5
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,146,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""4"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,145,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _4
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,136,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""3"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,135,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _3
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,126,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""2"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,125,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _2
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,116,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""14"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,115,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _14
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,106,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""13"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,105,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _13
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,96,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""12"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,95,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _12
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,86,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""11"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,85,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _11
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,76,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""10"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,75,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _10
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,66,12,T:System.Drawing.Bitmap,,,,,"get {                  object obj = ResourceManager.GetObject(""1"", resourceCulture);                  return ((System.Drawing.Bitmap)(obj));              }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Properties\Resources.Designer.cs,65,8,T:System.Drawing.Bitmap,,,,,internal static System.Drawing.Bitmap _1
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,584,8,T:System.ServiceModel.EndpointAddress,,,,,"public CatalogServiceClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress) {          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,584,8,T:System.ServiceModel.Channels.Binding,,,,,"public CatalogServiceClient(System.ServiceModel.Channels.Binding binding, System.ServiceModel.EndpointAddress remoteAddress) :                   base(binding, remoteAddress) {          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\eShopWinForms\eShopWinForms.csproj,File,src\eShopWinForms\Connected Services\eShopServiceReference\Reference.cs,580,8,T:System.ServiceModel.EndpointAddress,,,,,"public CatalogServiceClient(string endpointConfigurationName, System.ServiceModel.EndpointAddress remoteAddress) :                   base(endpointConfigurationName, remoteAddress) {          }"
